gene_symbol,cortical plate,intermediate zone,marginal zone,subpial granular zone,subplate zone,subventricular zone,ventricular zone
TBC1D29,9126,20559,17672,3437,15780,11128,638
TBC1D2B,9023,1518,10760,19623,2813,11784,9646
TBC1D3,11878,1916,1984,15820,15935,11854,10704
TBC1D30,20045,12467,14223,8508,18069,2947,873
TBC1D3F,12364,14376,17928,5982,12706,6343,7087
TBC1D3P5,20682,1302,13065,5576,11764,9522,9240
TBC1D4,12105,982,16592,18740,6779,3387,8952
TBC1D5,2442,4219,13120,11574,848,19063,18823
TBC1D7,19911,8201,14423,8988,19096,2530,1707
TBC1D8,13751,19913,11097,8284,19943,2971,561
TBC1D8B,864,7793,5295,20037,9792,7776,15591
TBC1D9,18015,3758,15761,15236,11748,5108,2775
TBC1D9B,9662,17174,6421,17103,17764,5105,1592
TBCA,15900,5398,16474,17189,14576,838,2469
TBCB,19548,10962,18902,7800,14596,2782,1494
TBCC,15840,3779,1713,5898,16118,16645,11108
TBCCD1,19621,7493,7941,904,12303,12720,13179
TBCD,18712,5058,14721,977,13756,11781,10657
TBCEL,14808,7361,11214,14852,16081,1152,7741
TBCK,6135,10488,1630,16481,347,16902,17239
TBK1,20660,9419,7206,4163,16192,6335,8002
TBKBP1,11389,10237,20163,15187,12371,1485,2276
TBL1X,204,11060,4285,15773,6303,16890,19238
TBL1XR1,9036,13849,8999,5109,7169,11464,16977
TBL1Y,1277,7358,3457,11850,6371,18636,20494
TBL2,9189,3813,265,8344,9849,17930,19662
TBL3,12976,8225,6592,127,11449,18260,16274
TBP,19359,3805,3333,5378,17025,11199,10997
TBPL1,9402,10503,13137,11418,8619,10495,11338
TBPL2,4371,1627,5492,16385,18039,9659,14628
TBR1,13969,17771,6581,1170,20103,14547,3217
TBRG1,17899,14886,18318,3952,16465,5671,1318
TBRG4,20343,12013,3808,1152,16075,11639,10051
TBX1,901,19258,8942,17775,5180,15913,8249
TBX10,18184,9500,16532,7836,12927,4475,5520
TBX15,6960,5610,12620,20715,6114,4660,5271
TBX18,3995,6622,11743,20692,4106,9208,7057
TBX19,9376,13722,6305,10238,3266,12046,16328
TBX2,427,13105,17602,19686,4062,8851,10373
TBX20,7588,16237,7371,18992,8322,5767,6340
TBX21,11930,11216,1175,1974,19141,15162,13745
TBX22,18518,7878,9386,1651,4867,12091,16501
TBX3,3690,7433,15387,20566,4468,5826,7368
TBX4,6207,9062,11182,8874,10340,16504,12523
TBX5,7522,18662,19945,11306,10854,9753,642
TBX5-AS1,3848,9250,19916,18440,3164,8488,6858
TBX6,2080,14222,19660,17009,2558,9388,9933
TBXA2R,2190,20029,18327,15573,4459,10607,5659
TBXAS1,1570,7265,8198,18377,4999,14443,15162
TC2N,5608,11353,7983,10953,168,14064,20620
TCAM1P,7647,19478,15856,14854,17032,2134,1363
TCAP,17396,12711,19609,2670,15159,7428,2244
TCEA1,3286,5983,12089,11516,3713,14052,19724
TCEA2,15804,3287,1392,5865,9080,13991,18064
TCEA3,1115,8769,10684,20146,1736,12234,13646
TCEAL1,19251,10471,12845,9475,18631,1751,3211
TCEAL2,16847,16935,13350,10435,19203,1124,1021
TCEAL3,12756,11594,12307,18643,14220,1398,1824
TCEAL4,13503,16240,13014,16773,16886,645,749
TCEAL5,8839,16209,13993,19586,11241,3070,465
TCEAL6,11885,10328,11383,19216,11541,2281,3139
TCEAL7,16746,8096,10047,6513,20516,7692,2556
TCEAL8,4991,15178,18997,19111,7164,2583,4013
TCEANC,16455,2680,2279,5147,13250,11426,17069
TCEANC2,1335,10196,14862,20072,586,12762,11250
TCEB1,18722,7944,12024,14435,17069,1852,2344
TCEB2,4231,20648,16267,14041,14538,9452,179
TCEB3,4075,16208,2436,10206,7297,17119,15985
TCEB3B,10414,4301,12031,15363,14340,9907,6379
TCEB3C,10748,5973,9419,14315,8764,12527,10246
TCERG1,12476,3691,10904,7166,5606,15101,14812
TCERG1L,18984,14324,18530,4736,16252,1567,3132
TCF12,449,12934,14475,18062,140,16099,15189
TCF15,1060,19824,14644,17841,3234,14240,5735
TCF19,3280,2212,4131,15025,2606,19651,18781
TCF20,16227,17645,16019,3165,17018,3257,4767
TCF21,12629,6411,10074,11648,7061,7410,14804
TCF23,10257,19570,16690,10068,11139,2152,6663
TCF25,12390,19143,18562,10590,13538,6718,95
TCF3,570,10738,15426,15378,142,18160,16747
TCF4,7796,13811,18798,17033,15,10259,10353
TCF7,1389,17612,17881,9585,1202,17729,13194
TCF7L1,751,16346,2904,18194,2251,16534,15429
TCF7L2,75,19239,5416,16585,5222,15328,15467
TCFL5,8265,875,19678,8151,668,16844,15380
TCHH,11110,19035,13459,10134,20130,133,4500
TCHHL1,12776,10242,14026,13574,2246,8354,11399
TCHP,6166,7098,1489,14781,2560,16176,18872
TCIRG1,443,14200,11028,19615,4476,12129,12064
TCL1A,5473,1358,5065,19892,3853,9812,16231
TCL1B,97,19537,7584,15661,9703,10813,15555
TCL6,18675,2976,10112,7510,14087,9759,9217
TCN1,17796,13326,4675,4992,13698,9352,10740
TCN2,3835,1193,9987,20539,7851,9412,10951
TCOF1,11951,20419,14078,9415,10381,6950,2108
TCP1,17020,978,17986,6697,10449,13053,7694
TCP10,18754,5902,8435,554,18301,11079,12008
TCP10L,19270,10642,10564,210,16687,10620,10560
TCP11,7558,7071,1584,7955,9755,17573,17623
TCP11L1,14842,4600,13323,970,6571,16553,15102
TCP11L2,5676,10314,5045,15150,2356,12770,17780
TCP1P3,14282,1586,19718,6827,8856,11923,8487
TCTA,18076,4189,8779,18754,8756,5975,2758
TCTE1,16210,19469,3422,4611,17583,4809,8209
TCTE3,9503,18401,9142,7345,9798,6900,13653
TCTEX1D1,2397,12946,4754,14775,2734,9285,20714
TCTEX1D2,17849,7204,17378,11471,18079,25,6931
TCTEX1D4,6615,19878,9961,13859,2658,3967,14708
TCTN1,12884,72,4995,9551,8038,11747,20651
TCTN2,16892,904,3059,4881,9335,12996,19391
TCTN3,4727,1613,727,14739,6189,18883,19918
TDG,17399,7555,11401,12064,13958,5992,5436
TDGF1,2651,12257,12740,20330,3237,8784,8263
TDGF1P3,4314,5720,14488,20603,4501,6334,7657
TDH,10135,3272,9582,14071,9046,9891,14112
TDO2,20620,5242,5992,6421,6500,11941,12063
TDP1,7409,2126,859,11646,4315,18981,20259
TDP2,7086,7286,7706,10346,5512,17975,14641
TDRD1,2454,13543,13615,18714,6947,9542,9391
TDRD10,10802,14263,10176,17518,19170,1938,1026
TDRD12,7545,18241,10842,16870,14855,3217,4048
TDRD3,12964,168,19444,14432,17709,3140,6050
TDRD5,19015,5756,11027,5666,16934,8988,6279
TDRD6,13381,14828,15478,9910,15214,3613,4571
TDRD7,17244,18386,19199,2669,14939,1525,4058
TDRD9,10846,9056,1704,571,18448,19683,13619
TDRG1,3413,19115,15360,19168,5918,5883,4108
TDRKH,19756,13006,12036,883,18169,7781,6247
TEAD1,1810,11204,7320,12710,287,19815,19166
TEAD2,2657,8311,3697,11249,1285,20535,19598
TEAD3,1415,5287,10288,18479,637,15862,16898
TEAD4,2984,9478,15133,19885,1565,6061,12740
TEC,18909,1973,7214,14195,2648,13875,10300
TECPR1,17806,16957,17572,2052,16295,5831,2633
TECPR2,13616,18548,12465,6051,20437,2626,1883
TECRL,7607,1142,20670,14102,10041,7935,7178
TECTA,19757,2428,10832,2126,17673,12380,8366
TECTB,13250,11821,11600,13687,10221,4131,9175
TEDDM1,6117,13976,6980,16973,8255,14132,7569
TEF,13518,4683,519,6081,10012,18365,16089
TEFM,8436,227,3842,16069,5999,15749,17504
TEK,1229,14449,14096,20319,5212,7603,7984
TEKT1,8421,3892,4338,6962,6065,11020,20770
TEKT2,17504,12596,9609,49,17213,8783,13744
TEKT3,7359,20682,12211,8407,13421,4870,6528
TEKT4,7476,16542,8501,10894,7076,3954,17471
TEKT4P2,14072,15457,12583,8609,346,6386,15824
TEKT5,11573,18010,20048,4088,11194,8815,2720
TELO2,19323,5887,12520,782,17611,9469,10087
TEN1,5772,1243,19042,18116,513,11992,12813
TENC1,14179,4526,19094,17830,6119,1586,5168
TEP1,2068,12008,7877,18327,384,13979,16701
TEPP,14614,19622,9045,1025,17428,12139,4503
TERF1,3796,15989,1319,13733,19721,5511,14462
TERF2,19409,8550,7457,1581,19669,9900,7709
TERF2IP,13182,7468,12558,14259,16437,5837,4055
TERT,18883,7255,14606,1200,13419,13236,7904
TES,4705,19427,14440,18112,4513,14987,398
TESC,1180,18967,16834,19466,6998,6120,5139
TESK1,15879,16939,19665,4646,16326,2417,1647
TESK2,17442,12197,897,12660,3137,17067,9010
TESPA1,10755,20639,12474,12195,11588,3291,2504
TET1,6359,2764,5859,3989,12981,18320,18431
TET2,17125,8836,18080,10214,4864,4550,8935
TET3,16056,572,16224,9243,14794,6001,10792
TEX10,17695,12382,3169,4494,20361,6502,7556
TEX101,3167,1391,7821,16253,1559,18355,18255
TEX11,15413,18011,13970,3508,20324,2544,2638
TEX12,15213,1529,6169,3774,13446,17035,13500
TEX13A,5018,16907,14073,10642,6441,15723,9011
TEX13B,19722,10307,10345,7319,11027,4659,9673
TEX14,5040,2694,14362,16060,14344,6936,12793
TEX15,2305,2942,9449,15216,1728,16593,19844
TEX19,3809,3234,5574,16403,3935,12791,20071
TEX2,14721,14693,11747,3773,20681,5061,2393
TEX26,4725,7424,1154,4648,10850,19941,19988
TEX261,13050,110,10658,6649,4959,16297,18476
TEX264,20561,3648,4625,2638,17310,8882,12267
TEX28,3780,7298,9107,11837,8326,14386,17102
TEX29,6717,8005,10656,11493,6545,7087,19131
TEX30,4132,1469,4233,13295,2231,19897,20007
TEX33,5737,9669,2245,15250,10821,10707,16375
TEX34,14829,12332,18487,8097,5233,9335,6475
TEX35,12297,5991,9912,13691,10325,11870,8560
TEX9,1840,8285,3919,13170,2187,19632,19757
TF,7975,20727,15307,8500,9767,12308,853
TFAM,4827,8915,7669,14342,6867,12611,16200
TFAMP1,12244,2122,2407,3982,9717,16986,19117
TFAP2A,10381,18592,10833,14339,5061,12767,3812
TFAP2B,5229,3056,14503,17766,4368,6242,15953
TFAP2C,3914,5015,3882,7052,4907,20701,19220
TFAP2D,6729,12399,5650,1597,8048,20773,13689
TFAP2E,7766,13910,12271,1486,17707,11316,13759
TFAP4,13671,15431,15335,3147,13507,8496,8185
TFB1M,9316,2661,5454,13147,117,18461,18480
TFB2M,10539,266,4203,4558,13523,18028,18320
TFCP2,11048,1836,1338,8477,9052,18405,17093
TFCP2L1,1489,13054,8585,11990,3619,18601,16574
TFDP1,14766,1185,7078,1973,9379,18275,16460
TFDP2,2592,7356,5917,12808,386,20453,19192
TFDP3,12037,3120,5066,11937,9002,9451,16891
TFE3,12908,3668,20291,5920,5672,7555,12274
TFEB,4817,15046,6025,17065,2877,13838,12661
TFEC,1026,14311,8488,19896,7139,11488,9989
TFF1,15086,15203,19248,6173,9530,5750,4670
TFF2,8445,6218,13574,9356,3544,17970,12534
TFF3,1543,17526,5146,19723,6980,13142,8158
TFG,9957,270,2396,12515,10517,15355,18158
TFIP11,17317,6050,746,2719,16758,15205,13946
TFPI,183,11680,9376,17144,2300,17274,16567
TFPI2,2906,6078,5507,20518,3131,11055,13283
TFPT,15124,13863,815,2986,19891,11875,10744
TFR2,17499,15972,7475,2459,16557,9627,7503
TFRC,2060,20375,4245,14219,2923,17226,12042
TG,11173,12536,4737,9774,18486,18362,943
TGDS,2620,8522,1187,16374,1725,18485,18976
TGFA,18623,14630,19723,4639,13650,1547,3527
TGFB1,1976,4547,5323,17161,4741,16712,17349
TGFB1I1,2245,6187,2756,14555,2664,19273,19679
TGFB2,17527,6725,13929,13966,8702,390,12015
TGFB3,3977,8314,15299,20210,1434,9442,8399
TGFBI,2628,10354,5580,20201,4345,10283,12819
TGFBR1,6129,6023,1376,16611,2590,16918,16795
TGFBR2,889,14498,11856,20349,4413,9212,9530
TGFBR3,4234,5217,10982,20722,6702,6846,7807
TGFBRAP1,17715,13410,15250,5601,16609,5971,2886
TGIF1,1684,10837,1119,10663,6754,19787,20175
TGIF2,1206,8259,2942,14814,2632,19678,19469
TGIF2LX,14860,18774,15946,10113,8684,7655,1661
TGIF2LY,11286,18249,18579,9150,11873,3187,4556
TGM1,13000,3683,9748,19926,9062,5387,3707
TGM2,707,10932,8914,20096,4489,14965,10448
TGM3,9233,14201,4973,15966,4392,5913,15027
TGM4,6017,2940,14975,16775,7931,10512,12003
TGM5,6657,19389,12159,15924,8080,6589,6355
TGM6,4807,2121,15836,11526,13627,15186,11698
TGM7,9646,18377,19850,10462,8777,4556,3813
TGOLN2,5859,19305,11011,16941,19086,147,5418
TGS1,2922,20300,19040,14345,14698,6456,923
TH,12096,17779,10044,3291,17224,9855,7377
TH1L,7528,8192,3098,5710,4860,19048,18931
THADA,9925,789,3461,12966,9271,15747,16394
THAP1,14350,770,9373,11382,14212,5355,14941
THAP10,7931,12684,8753,1738,8045,17678,16555
THAP11,17239,527,1413,5087,13804,15362,16619
THAP2,8741,2399,17272,11964,7829,14662,10126
THAP3,19354,6265,3964,2304,17291,10062,12833
THAP4,20138,7256,12731,2097,11895,6119,12653
THAP5,8595,2238,2359,8393,7258,18239,19075
THAP6,9006,372,563,18306,15323,8652,16085
THAP7,12713,891,1411,4541,10249,18411,18983
THAP7-AS1,9650,46,2342,13109,8432,15785,20336
THAP8,13359,9693,2771,1228,10223,15380,18173
THAP9,5610,8787,2024,8389,3511,19426,19639
THBD,2929,16123,20237,18684,7541,3780,2891
THBS1,16133,14182,6609,1711,3222,20552,9613
THBS2,4664,5468,1166,17751,3397,18700,15125
THBS3,9411,428,13027,19437,545,9824,14076
THBS4,7733,11442,5638,351,17164,18508,15128
THEG,5571,20236,19334,15174,9065,2060,3460
THEM4,7561,8679,659,6346,10843,17505,18808
THEM5,7854,12971,14732,19659,3228,4391,5800
THEM6,18760,13397,14436,1459,19443,6628,3771
THEMIS,16588,17981,8140,10789,20025,1010,1905
THG1L,13136,54,14477,17035,232,10473,16520
THNSL1,20151,5988,15942,1430,15462,10014,6404
THNSL2,6760,1542,6925,9528,2032,18722,20192
THOC1,6449,7783,9818,9625,5775,15527,16204
THOC2,1539,10980,6364,16339,521,17907,17804
THOC3,13705,1491,4886,3825,11289,15033,17852
THOC5,17007,5109,7171,1792,7715,17387,14445
THOC6,9519,5687,1453,4154,6244,20305,18512
THOC7,15554,10864,19150,7292,17901,1952,2997
THOP1,11074,13854,15221,356,8165,13501,15450
THPO,12279,15966,14658,2529,10507,13581,8580
THRA,13149,17055,18133,12110,17842,2775,97
THRAP3,4894,19225,9663,14068,3932,6750,14746
THRB,17958,2356,11658,14156,7712,6296,10267
THRSP,4175,3769,3431,17215,4329,17336,15957
THSD1,1287,9901,2861,16603,3487,19064,16723
THSD4,3713,5559,8365,20332,4703,11177,10563
THSD7A,7700,17802,17789,14712,14197,6830,681
THSD7B,10249,5026,20281,18676,8386,994,3325
THTPA,9322,18772,18368,868,15148,9808,7871
THUMPD1,9129,2091,3487,4894,19977,17306,12870
THUMPD2,1617,13493,3554,12602,5696,18532,17452
THUMPD3,19460,4054,3841,7293,14393,11264,10719
THY1,15789,19800,13429,5532,19372,1451,1794
THYN1,2766,1088,4467,11774,10776,18831,19471
TIA1,3557,17941,8143,8195,7225,17281,13714
TIAF1,15315,5437,3960,17092,4317,13454,8268
TIAL1,3121,4313,6235,13771,1964,18415,19468
TIAM1,14851,8049,11180,18087,4955,4615,6801
TIAM2,14205,18032,12374,1184,8069,11370,12191
TICAM1,11500,18737,6197,12742,12993,14900,766
TICAM2,4167,680,4294,16369,3602,17714,19141
TIE1,322,16745,11976,19693,4523,11319,10548
TIFA,7405,8015,2270,1965,10226,20739,16404
TIFAB,1686,9792,6631,19453,5773,16521,10256
TIGD1,16753,14434,13165,9957,18435,2336,2289
TIGD2,19320,12442,14330,3693,17278,8133,2407
TIGD3,19682,12693,11110,1588,15630,9988,6641
TIGD4,3712,12498,15036,2679,6747,15419,18551
TIGD5,19671,8142,12457,1854,9325,10727,11990
TIGD6,4481,6805,2302,10422,4811,17828,20399
TIGD7,19315,9329,6577,608,18358,11525,10360
TIGIT,4469,15798,6373,7250,8136,16037,16005
TIMD4,7456,5292,14386,20550,4434,5210,5446
TIMELESS,1962,9523,2682,14026,1846,19956,18928
TIMM10,13853,10831,13194,11605,264,18146,6886
TIMM13,16247,14752,5648,15870,5228,8511,6072
TIMM17A,19794,667,8544,14442,13824,6219,7793
TIMM17B,19790,4087,18005,4261,13978,5416,7162
TIMM21,9433,4646,2043,8953,17574,13507,14675
TIMM22,20592,664,1955,11174,14338,9673,11611
TIMM23,20278,1667,2821,15999,15167,3738,8345
TIMM44,17371,1760,5621,1498,10828,16383,16327
TIMM50,8455,19075,20317,9281,8194,7251,2336
TIMM8A,2287,12162,13582,12299,3455,20352,10968
TIMM8B,10016,450,688,17694,2552,15624,18285
TIMM9,1862,18616,19716,11276,7709,15628,4536
TIMMDC1,9512,1027,800,11934,10124,18273,17042
TIMP1,106,13678,7219,17650,2288,17332,16497
TIMP2,1795,11382,229,17397,12092,13762,17760
TIMP3,1106,8244,7339,19117,613,15561,16730
TIMP4,3363,20766,8916,11569,16813,9419,2691
TINAG,10947,19168,19056,2617,12097,9700,4316
TINAGL1,10130,715,13392,13361,7001,15360,12237
TINF2,15324,524,888,5572,15843,18396,14522
TIPARP,5680,15816,19212,18445,2683,1167,9045
TIPIN,3968,3753,3648,9220,4398,20176,20178
TIPRL,6852,13827,20310,15251,9667,3464,3910
TIRAP,20252,2964,17482,10418,16454,1937,3332
TJAP1,8348,2156,1230,12677,4180,16697,20229
TJP1,3331,18211,8168,19819,8572,3794,8340
TJP2,776,8412,4408,17974,4006,16544,17367
TJP3,18721,3184,15082,14106,15183,1042,5801
TK1,1258,9409,2972,15047,2131,19841,18678
TK2,18126,6432,2001,10193,15787,7044,11694
TKT,17311,15149,18908,403,13749,8907,5736
TKTL1,2756,7696,3300,7507,5278,20706,19130
TKTL2,20651,3319,14191,12017,14656,4742,2186
TLCD1,485,19507,6147,13507,8554,16473,13766
TLCD2,547,12984,15226,19844,5585,10931,9039
TLE1,4006,1715,8917,18065,781,13959,18536
TLE2,3649,16193,20579,12914,12585,1618,7511
TLE3,16704,12204,11045,1950,385,17147,14645
TLE4,10515,19134,465,4527,20719,6916,9548
TLE6,2647,15592,846,8250,14830,12710,20094
TLK1,1238,6303,6171,11487,11259,18249,17759
TLK2,2075,19961,9346,12969,4167,13434,13836
TLL1,7118,20307,1065,16292,20060,1784,5289
TLL2,6683,5711,2587,11980,17201,12149,15097
TLN1,1974,14523,20536,10936,3199,10845,12335
TLN2,12631,14555,16484,17120,14810,1803,320
TLR1,151,10188,7649,18848,5570,15672,15179
TLR10,5105,18874,8884,3378,8416,13472,16794
TLR2,2635,9570,3217,20187,7491,8862,13833
TLR3,1220,6564,3413,17416,3009,17421,18615
TLR4,494,13861,9741,19956,7923,11793,9934
TLR5,3397,9078,10458,20602,7040,5945,8467
TLR6,597,10428,7911,18820,3859,14350,15540
TLR7,132,15635,10708,18349,10027,12525,11893
TLR8,7218,9383,15071,11527,7966,13026,11202
TLR8-AS1,11778,4661,3957,14763,7649,3516,18744
TLR9,11454,17430,18699,7569,11970,4995,4778
TLX1,17906,11125,16791,12192,6309,7485,3302
TLX1NB,14332,19864,11791,3765,7793,12135,6109
TLX2,16340,9989,13083,6102,13785,10494,6137
TLX3,15131,17483,16963,2395,11611,10081,4976
TM2D1,8156,4682,5,12417,18353,13566,18270
TM2D2,12656,21,1688,13882,11176,16985,16377
TM2D3,20125,7211,2689,6873,19594,5874,8086
TM4SF1,1658,15212,10301,20415,8522,8601,5651
TM4SF18,305,19204,14695,19056,7307,7785,8646
TM4SF19,12090,8596,3052,15860,8582,12978,9675
TM4SF20,12228,4795,5117,9483,16354,12819,11133
TM4SF4,5662,17422,4216,3040,17436,17683,11444
TM4SF5,5180,2832,7051,6286,5930,20640,17925
TM6SF1,15807,16006,12012,8695,20280,1263,2124
TM6SF2,8105,11285,8068,587,10881,19175,16215
TM7SF2,19944,9079,10333,12260,19074,1649,1965
TM7SF3,13456,8791,788,11909,10752,13372,13548
TM9SF1,6067,3495,99,19071,6537,14608,17256
TM9SF2,14637,13241,11132,16752,19144,1581,277
TM9SF3,7596,18736,307,16509,18192,5825,8722
TM9SF4,6245,16290,110,17601,12030,10064,13810
TMA16,6084,7604,12124,5238,477,20250,17838
TMA7,5268,10640,14412,19164,64,6703,14908
TMBIM1,1593,7366,5183,18502,1726,17255,16055
TMBIM4,8088,134,3228,18444,4963,15051,16634
TMBIM6,998,8709,2517,18027,3015,16570,18487
TMC1,8540,856,7546,13369,6311,14840,17192
TMC2,20047,12767,4163,4274,19608,3463,8306
TMC3,11127,17862,5747,4701,20204,9367,5976
TMC4,4244,15945,6034,12367,9827,14249,13374
TMC5,5349,8922,9317,16745,10126,4240,15462
TMC6,2121,10807,12581,20529,4346,8195,8672
TMC7,16308,13400,13008,14152,17849,1115,1603
TMC8,1250,18845,14248,19137,7047,6612,7776
TMCC1,14041,15506,16097,14188,16431,57,4144
TMCC2,15348,13552,19828,8186,17502,2196,646
TMCC3,15491,10179,5153,18464,10933,656,8655
TMCO1,6178,338,7208,15061,5110,15288,19175
TMCO2,6512,19076,12571,12001,10576,12964,4729
TMCO3,8799,2035,4488,10059,4883,17651,18293
TMCO4,4306,2843,4035,13552,2697,17271,20500
TMCO5A,8246,13658,8637,15826,9816,8786,9248
TMCO6,18008,203,7262,6815,6144,14771,16842
TMCO7,9803,14633,817,583,18842,17668,14501
TMED1,14232,570,729,6537,11003,16998,18612
TMED10,4089,9854,396,18862,7343,11555,16718
TMED10P1,5140,6586,373,16715,4454,16236,18564
TMED2,11639,79,4184,7807,10137,18655,17657
TMED3,20721,1645,16637,4051,15242,6485,6573
TMED4,7027,4979,282,11613,7889,18910,18641
TMED5,3134,6238,1925,10255,10794,17441,19832
TMED6,11789,20022,14239,2503,11578,8697,7830
TMED7,3957,1010,2425,17492,5868,16996,18041
TMED8,18622,6532,18760,9741,17609,1093,2557
TMED9,15836,1532,36,12404,14725,15012,14976
TMEFF1,15458,16981,9485,1485,19434,13024,2893
TMEFF2,16359,13402,15683,14923,17690,61,2082
TMEM100,2500,6161,16100,20133,4487,14189,5013
TMEM101,18565,2103,14439,16232,6072,5009,7128
TMEM102,20500,8066,9901,12327,17288,1207,3737
TMEM104,17030,3528,16453,4507,2467,13399,13603
TMEM105,14904,16970,18179,733,8857,13165,6659
TMEM106B,12235,13874,4059,9285,20024,12729,2802
TMEM106C,15376,1866,9931,7278,9893,9909,15454
TMEM107,10687,1704,1609,9633,3253,16356,20597
TMEM108,16624,19037,9832,6882,19776,3596,1017
TMEM109,2958,19398,4342,19842,11538,2842,8780
TMEM11,20447,7319,4988,1940,11950,10366,14015
TMEM110,14012,190,7773,18756,8982,9299,9754
TMEM114,9703,18575,20548,1440,12062,7248,5640
TMEM115,17955,6136,161,8378,17156,13037,12152
TMEM116,12005,215,650,9017,13401,15594,19573
TMEM117,12504,7590,7528,16960,19057,571,7411
TMEM119,4442,16966,20771,5368,8428,11118,5113
TMEM120A,17787,18417,18744,3153,13526,5359,1562
TMEM120B,13163,15530,20103,5251,17271,6315,333
TMEM121,19055,14965,13839,5500,19637,883,3504
TMEM123,489,6741,9489,17707,1523,15697,18747
TMEM125,13395,17683,18750,15058,14287,630,289
TMEM126A,13601,13689,19906,12050,16368,1270,635
TMEM126B,8322,818,10554,17614,3394,14150,13585
TMEM127,20223,13296,8445,10266,18621,2726,1669
TMEM128,7096,5455,1594,4897,12794,18988,17945
TMEM129,6915,6850,15134,11954,165,13424,17913
TMEM130,15190,19156,14586,8425,18338,5201,84
TMEM131,15898,1242,2652,5395,6575,18614,16382
TMEM132A,14610,14779,19180,5156,19105,3717,1001
TMEM132B,6093,13647,1159,2267,15469,20699,13765
TMEM132C,2336,7679,11835,20538,3808,8613,10575
TMEM132D,2372,18093,9249,6143,6762,20609,12116
TMEM132E,4794,12077,20280,16725,16782,420,3839
TMEM133,306,12574,13862,18699,1298,15074,13733
TMEM134,4499,4310,3350,15056,4235,19546,15922
TMEM135,17930,3643,10099,816,17527,12711,11908
TMEM136,9774,1580,6614,12738,2702,15960,17376
TMEM138,12899,543,2838,13225,11912,13035,15413
TMEM139,9274,3594,12216,761,13693,13383,19281
TMEM140,2078,7599,13982,19914,6482,7789,11273
TMEM141,2801,5385,4087,19602,652,16782,15371
TMEM143,13654,16956,14701,10082,17207,1984,3286
TMEM144,2558,9075,1754,17732,5522,18054,14853
TMEM145,17596,14710,12925,3596,20216,3999,2888
TMEM147,10843,6954,592,15815,5795,13936,15252
TMEM14A,20211,7921,10359,6939,20023,941,6042
TMEM14B,11130,3,5233,17546,9578,11054,17420
TMEM14C,3857,1418,3605,19234,1093,15451,18163
TMEM14E,8951,1779,5102,16147,2095,11641,18980
TMEM150A,6800,6764,9064,20354,4388,5687,9906
TMEM150B,11679,19923,17281,3779,19181,6347,575
TMEM150C,20638,12877,11010,3327,18095,4621,4042
TMEM151A,11339,19972,17260,8541,15329,4152,1077
TMEM151B,13952,13939,18901,10665,13545,2612,3010
TMEM154,1939,18846,17578,18625,1865,7685,8041
TMEM155,11548,20166,2785,3782,20631,5094,6041
TMEM156,7627,11286,7332,15432,3451,11606,14436
TMEM158,8432,17150,10956,109,9258,20597,11650
